196.PRJNA259858	196.PRJNA259858.KU70_00145	983328.CFV354_1596	1.3e-237	778.4	HEME	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	1100,1110,860
196.PRJNA259858	196.PRJNA259858.KU70_00150	983328.CFV354_1597	5.2e-107	346.4		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009526,GO:0009536,GO:0009941,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464	
196.PRJNA259858	196.PRJNA259858.KU70_06370	553218.CAMRE0001_2603	5.7e-125	406.8		GO:0000271,GO:0005575,GO:0005618,GO:0005623,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009274,GO:0009276,GO:0009987,GO:0016051,GO:0030312,GO:0030313,GO:0031975,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:0071944,GO:1901135,GO:1901137,GO:1901576	
196.PRJNA259858	196.PRJNA259858.KU70_06385	553218.CAMRE0001_2598	1.6e-141	460.4	TAGH	GO:0000271,GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006629,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006869,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009056,GO:0009058,GO:0009059,GO:0009103,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009274,GO:0009276,GO:0009987,GO:0010876,GO:0015221,GO:0015399,GO:0015405,GO:0015437,GO:0015920,GO:0016020,GO:0016051,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0022804,GO:0022857,GO:0022884,GO:0022891,GO:0022892,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0042626,GO:0043170,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044710,GO:0044723,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071702,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901137,GO:1901264,GO:1901292,GO:1901360,GO:1901361,GO:1901505,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	2010
196.PRJNA259858	196.PRJNA259858.KU70_06390	553218.CAMRE0001_2597	1.4e-96	311	TAGG	GO:0000271,GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006629,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006869,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009056,GO:0009058,GO:0009059,GO:0009103,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009274,GO:0009276,GO:0009987,GO:0010876,GO:0015221,GO:0015399,GO:0015405,GO:0015437,GO:0015920,GO:0016020,GO:0016051,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0022804,GO:0022857,GO:0022884,GO:0022891,GO:0022892,GO:0030312,GO:0030313,GO:0031975,GO:0033036,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0042626,GO:0043170,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044710,GO:0044723,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071702,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901137,GO:1901264,GO:1901292,GO:1901360,GO:1901361,GO:1901505,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658	2010
196.PRJNA259858	196.PRJNA259858.KU70_06415	553218.CAMRE0001_2628	4.6e-66	212.6		GO:0005575,GO:0005623,GO:0042597,GO:0044464	
196.PRJNA259858	196.PRJNA259858.KU70_06420	983328.CFV354_0600	1.3e-142	463.5	YGFA	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016874,GO:0016879,GO:0016882,GO:0022611,GO:0030272,GO:0032502	1100,670
196.PRJNA259858	196.PRJNA259858.KU70_06425	983328.CFV354_0601	0	1074.8	RNY	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	
196.PRJNA259858	196.PRJNA259858.KU70_06435	983328.CFV354_0603	1.6e-120	391	DEDA		
196.PRJNA259858	196.PRJNA259858.KU70_06460	983328.CFV354_1042	0	1045.3	FUMC	GO:0003674,GO:0003824,GO:0004333,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006091,GO:0006099,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015980,GO:0016829,GO:0016835,GO:0016836,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0044710,GO:0045333,GO:0050896,GO:0055114	1100,1110,1120,20,5200,5211,720
